time-lags	RCCS 8 <--> 44	RCCS 8 --> 44	RCCS 44 --> 8	8 --> 44	44 --> 8	SEM 8 --> 44	SEM 44 --> 8	Surrogate8 --> 44	Surrogate44 --> 8	SurrogateSEM 8 --> 44	SurrogateSEM 44 --> 8
-21.599999999999998	0.9113134619322388	0.46220100253984014	0.5043331405493128	0.07808398879803033	0.05200859601080603	0.01389531174138007	0.024168843103619858	0.024911283216984506	7.184799613651288e-05	0.019043282224165313	0.019550438960900248
-20.88	8.873748796099018e-07	4.925960725876654e-07	0.9002931849360708	0.06479263307043838	-0.07941258731665624	0.017385027805008273	0.024637885053227355	0.02861825476088761	0.02462346869453973	0.021356274847884743	0.01936716177849026
-20.16	8.478150350274875e-07	4.304897513107145e-07	0.9844939711408858	0.09862767196953728	-0.10258112733784104	0.015483296429814124	0.029399222346310764	0.03996870480095036	0.007239407083540749	0.021364953972985684	0.018854321195307087
-19.439999999999998	1.4579296832982987e-14	7.534552844499605e-15	0.967495798949257	0.10201861583891855	-0.18166561922486024	0.013124202187685034	0.02936646613807221	0.059195160793111	0.03544145933358769	0.018476134548675773	0.02048367496842906
-18.72	7.878270225861399e-13	3.9536913169046506e-13	0.9963181816703341	0.07597547930532651	-0.18931706323158135	0.0178236082718003	0.03296319285032576	-0.00292651998538452	0.022275837138910033	0.022016921783618422	0.019799835014612042
-18.0	3.6181238626083696e-08	1.938837820948854e-08	0.9330266012768055	0.048260565376129654	-0.08728358321783738	0.016329000343251895	0.0291616906710735	0.004470936153112056	0.03889532165789389	0.023511807521793594	0.017748867379294382
-17.28	7.485412649071018e-07	9.399420913672286e-07	0.3960769995305791	0.031855763561054094	-0.10066082309097446	0.02653600490179633	0.027568917960854127	0.04096028076514585	0.031757823359605745	0.022024002885137943	0.018152560700420057
-16.56	3.0297685201438186e-05	0.013959823436289346	0.0008804433906193523	-0.051439223244890454	-0.030405082068351352	0.03409160399521142	0.022984043848798045	0.061476554668350836	0.03697706378745535	0.02136630352431388	0.020039277266716365
-15.84	9.70673153885778e-06	0.3069852806990397	1.568334028777476e-05	-0.11553507275692768	0.02108858586478714	0.040865441562275735	0.027004779267910894	0.03326166577362643	0.037986972854603306	0.022852497799136763	0.019104927979915438
-15.12	2.853368225011042e-09	0.9988275393329178	1.4283538153275791e-09	-0.13241174678794246	0.09203689103102644	0.04125805513883288	0.022376818797328363	0.04530201131455053	-0.0029675454966989166	0.022238418572984017	0.01853064627803534
