time-lags	RCCS 1 <--> 2	RCCS 1 --> 2	RCCS 2 --> 1	1 --> 2	2 --> 1	SEM 1 --> 2	SEM 2 --> 1	Surrogate1 --> 2	Surrogate2 --> 1	SurrogateSEM 1 --> 2	SurrogateSEM 2 --> 1
-21.599999999999998	0.11942966300125056	0.9402827523702967	0.05971497575272187	0.49282909003221465	0.5794412469664446	0.02083743191098877	0.042361531818130516	-0.0018067903178048065	0.01007693332119585	0.020475622332166803	0.03757663963047337
-20.88	0.0032795162613586753	0.998360232014248	0.0016397581468317072	0.5078406795213442	0.6495095853401855	0.019904152151242346	0.009625311028189107	0.009476322205777741	0.014148680708562062	0.021376277455149043	0.03765115497118858
-20.16	0.005084957556565455	0.9974575165640513	0.002542478790122539	0.4879628463146898	0.6331587319539207	0.005997058607931764	0.015880649689590007	0.007195089705310004	0.016824849363809163	0.02101269325612472	0.037989549319234615
-19.439999999999998	0.08516636536971527	0.9574168123477554	0.04258318289593078	0.5410824728654712	0.6233908587849708	0.01763500936436456	0.011659824239720088	0.010580283311499855	0.011873128656173463	0.02161999717915507	0.03579485245904322
-18.72	0.47903222375547627	0.2395161118820139	0.760483887896248	0.6021640285162654	0.5997078833577405	0.007093046664887605	0.013248297837523059	0.007833888569534656	0.03103437470436246	0.020856521035368877	0.030482903785112512
-18.0	0.9110167343189095	0.45550836719128573	0.544491619980455	0.5727502661994675	0.5916889058469808	0.008813927214302714	0.008981482755700234	0.008407251720644169	0.03155450636191829	0.023305025742722304	0.03665090820646434
-17.28	0.2406289900377672	0.8796855027180209	0.12031449528272219	0.5381403286000135	0.60780102449425	0.01867105567602349	0.009095895112703315	0.01075154734670141	0.04083420029275854	0.021455516412345308	0.030103396129110158
-16.56	0.06996428206352646	0.03498214103208256	0.9650178588604298	0.6118921322618054	0.583557271635003	0.008534569436467234	0.008980512062997556	-0.0010927763982058873	0.0414618069762391	0.021517497543551003	0.029539542533689678
-15.84	0.6432612144243236	0.3216306072572051	0.6783693856833838	0.5840516228620622	0.5876612680998301	0.005477419969970959	0.00791454700672397	0.015498260428143503	0.036213712965344466	0.021873655308411608	0.03469312522631109
-15.12	0.519917745087927	0.2599588776695003	0.7400404177950893	0.6274386879372666	0.620859239794083	0.025008310944241722	0.03905955993664792	0.008256853166531688	0.034110607267122325	0.020381621071371	0.027387014331718782
-14.399999999999999	0.042403372981597305	0.021201686490821655	0.9787983134609788	0.6236133329588341	0.56425358583551	0.011704632306608205	0.0073184723307914475	0.00815627432259381	0.02765593415605535	0.019626540931481067	0.027602073870286268
-13.68	0.14086265433399622	0.07043132716705745	0.9295686695659972	0.6655155505187997	0.6070649385905674	0.011811732239629887	0.02988260163433639	0.01285695483163421	0.03531370385529798	0.020476574406062494	0.032780883230265866
-12.959999999999999	0.3279513806377549	0.16397569032041248	0.8360230352350706	0.7008910066744921	0.6655620658227963	0.003130961869651279	0.047638313373756444	0.010791172091838839	0.04047198312894881	0.018305548878770173	0.0325420795549254
-12.24	0.3950770796536479	0.19753853982696834	0.8024614547959258	0.6945106243894764	0.6690671031743867	0.010541615227593759	0.03149521694634827	0.015870440094375576	0.0322260647788406	0.020839218831387285	0.033764251869466064
-11.52	0.39669383173089956	0.8016530838331484	0.19834691592514173	0.657955783789143	0.695242394408278	0.007056364999778663	0.019542437632007265	0.024204332108779984	0.028958903087753167	0.01911832156333086	0.033313526599240494
-10.799999999999999	0.2766340679278081	0.13831703396392328	0.8616829636803381	0.7341500240387129	0.6999125781899167	0.012699745203591847	0.0311113500970084	0.021807489934112936	0.03715338870231866	0.015841286425156455	0.03254689383793065
-10.08	0.7031752782471814	0.35158763912396446	0.6484120505140387	0.738120630330344	0.7225424343313975	0.015088236420854715	0.038881174841681174	0.026362863243401324	0.03652973445688083	0.01964031114055008	0.026933146336642292
-9.36	0.7362608094283932	0.36813040471495	0.6318695952289535	0.7592850743031658	0.7621148398049105	0.004939044781216346	0.0207057962874563	0.024335641588531395	0.041287899946066395	0.018902077882997744	0.033747983663977126
-8.64	0.3168276558047366	0.8415861720884028	0.15841382790378916	0.7593832972690906	0.7977726280260697	0.015041770129250912	0.016909573191140437	0.022287620391413108	0.018982321521325767	0.01633043469742878	0.02947080991330888
-7.92	0.4591368775546786	0.7704315612143053	0.22956843877924282	0.7689697678089848	0.8103656437634751	0.013744342846461439	0.01106541782592095	0.020724149913107254	0.030346843639880307	0.020733008339653355	0.027355643737737197
-7.199999999999999	0.8909096076812204	0.44545480384443814	0.5545451960765607	0.7980942969838812	0.8131220726743887	0.0030956533500572504	0.008653950422649425	0.011550818738823564	0.03265331900935041	0.020246709803428232	0.03141965086631032
-6.4799999999999995	0.9472065096963991	0.5263967450025231	0.47360325491889055	0.813785703422832	0.8287805050066664	0.009928664271067878	0.005855713648355057	0.01699125167919112	0.029248639095355817	0.01914177004032528	0.029268078607688788
-5.76	0.743988137647742	0.37199406882401476	0.628005931162651	0.8380130763269158	0.8402888234326227	0.005761903680233318	0.008323333284802302	0.022600032369134708	0.03811330184074243	0.019043006909926496	0.028372553328971557
-5.04	0.7322982244560222	0.6338508876122941	0.36614911228642527	0.8500328879534124	0.8632418060566402	0.006661179612530784	0.007257245090629154	0.022096093378348385	0.020764197889693636	0.020313027597642933	0.031981347060395765
-4.32	0.7315395755797309	0.3657697877898841	0.634230212204153	0.8873293321029516	0.8796800045117681	0.01437890170256406	0.008605661630277114	0.016046416015857653	0.021808668908080912	0.018290662014519007	0.028489679382990015
-3.5999999999999996	0.8150032260497617	0.40750161302488536	0.5924983869235096	0.9015891737256627	0.9011593122493453	0.010348255519567468	0.0021893147722277864	0.01936990124403086	0.028061296485440722	0.01955179912768954	0.02827166893054446
-2.88	0.00020565836509915108	0.9998971708104848	0.0001028291825503302	0.7162707758929903	0.9129530249216458	0.002780335161562855	0.00464626307939295	0.0145983471671835	0.025690364131343724	0.017880506350803776	0.02357591262646907
-2.16	2.918035509295302e-05	0.9999854098188263	1.4590177546535148e-05	0.6783024777792963	0.945284896681075	0.004802704046524205	0.005842111626748799	0.007753017497864589	0.0130506594507454	0.017733473128952928	0.024528655445242045
-1.44	1.308266822312079e-05	0.9999934586535645	6.5413341115734524e-06	0.661590153057899	0.9586839012350955	0.002816114688672444	0.0069699667089932376	0.018962895468523082	0.010694392705210009	0.01567553828082984	0.028444863388365906
-0.72	6.088610898531352e-05	0.9999695569447219	3.0443054492748966e-05	0.6654286278018574	0.8896267554219897	0.002070024262983882	0.0050698069454642065	0.007479588119347418	0.008394028819470194	0.017274667324422142	0.02027671592911855
0.0	0.000647324235501628	0.0	0.0	0.6573672428869031	0.8175447398523387	0.004257800794989679	0.003919206578005137	0.01910033272337921	0.011716754118656806	0.017922366812131187	0.02567137709102606
0.72	0.006287198696703569	0.003143599348440047	0.9968564006235687	0.6705774677361368	0.789468821534274	0.004815572109641713	0.007865217457909043	0.016619139893059954	0.014034102232249324	0.01700931285389783	0.026832332232985912
1.44	0.014531423766615084	0.00726571188417807	0.9927342879968734	0.6724112670235023	0.7726368998948645	0.0050337850438898915	0.005494594320294303	0.01952283308259579	0.016487056595048087	0.01716148162812275	0.027129864450180344
2.16	0.023403086968990138	0.011701543488631993	0.9882984561618374	0.6600482247040632	0.743102041307787	0.0022365500318869166	0.003653820135325844	0.028471823766647326	0.01885808312366436	0.01642593925248106	0.027279666295520987
2.88	0.00925311805399427	0.004626559027264807	0.9953734409150731	0.6290351743123912	0.7292177885513842	0.003599715626665244	0.008888414942295555	0.025125574261218597	0.012081075452468521	0.017373096256177212	0.027521186843792914
3.5999999999999996	0.0044605965788565224	0.0022302982895906465	0.997769701637724	0.6114626776391656	0.73639898502762	0.0023098115327762677	0.011551218610167937	0.01298842793474148	0.01684302421964177	0.01729318361056151	0.03000322506411091
4.32	0.0012164740332656066	0.0006082370176272907	0.9993917613482144	0.5679544852366033	0.7416932187366146	0.002747267005976396	0.006136166313153366	0.018025514432364984	0.009961497744465937	0.019208202771320623	0.033803775003087365
5.04	0.0004589546867959936	0.00022947734342508905	0.999770522538608	0.5690169914204455	0.7401930858690225	0.003142717551653803	0.005877038941055719	0.008797155563989061	0.0019118721954876155	0.013818385405941849	0.026917405075605694
5.76	9.406662268040658e-05	4.703331135754875e-05	0.9999529663213109	0.5494455981502456	0.7475621823242518	0.007421230017115881	0.005676656019385547	0.02565437754689876	0.009760907660741686	0.015701279437769007	0.029439301179791124
6.4799999999999995	0.00031691290133880956	0.00015845645071779852	0.9998415432440103	0.5239074515507124	0.7308398868469375	0.009605387200605898	0.005389176950396849	0.019621241438473963	0.00407303945565303	0.014840607792113499	0.028363663651665347
7.199999999999999	9.561512693825635e-05	4.78075634696271e-05	0.9999521924266338	0.46596797803425966	0.6980666743273399	0.005163116746621351	0.013081029313668622	0.023126094672992745	0.009825032516181262	0.016102298491165925	0.02606883333277556
7.92	0.0006195401346991624	0.0003097700673705269	0.9996902298651122	0.4836942784757137	0.6678642843145817	0.00840028675994553	0.010460141605362974	0.015152653355825291	0.010399889870776589	0.016794274211284956	0.02721672013186548
8.64	0.0006641338015383453	0.00033206690125153917	0.9996679316466588	0.46782448695185763	0.640637203001603	0.010805201571913104	0.006847278496090535	0.02439201618670624	0.010496098803701606	0.015071389463780999	0.030001469322140352
9.36	0.0017822556506963461	0.0008911278256915786	0.9991088717892613	0.48012702686212727	0.6259982099414231	0.006332894695760453	0.009628758693422905	0.022232690522979846	0.0018294968366864561	0.01768572669880147	0.02889452888778475
10.08	0.008766989621468997	0.004383494818634066	0.9956165033870805	0.46845395147974633	0.5981197621088825	0.011254320009150835	0.008419851139867108	0.02217706529787839	0.006372118712486441	0.017068383143950285	0.030189447521749496
10.799999999999999	0.05512499677363734	0.02756249849508348	0.9724374840596958	0.4731547050742784	0.5407475377731574	0.021306206015367965	0.010683748877041394	0.029946300586689505	0.006556975817018265	0.013424969351214278	0.031015796772954674
11.52	0.537861051046697	0.2689305300914962	0.7310694574902236	0.4912100150389767	0.4974684907099987	0.008835410770241942	0.009786550399300287	0.028822769348421755	0.011214776888311146	0.011564300846841038	0.031669996170203746
12.24	0.16099428266898935	0.08049714447307647	0.9195028183690217	0.4468465744207717	0.5219021603755034	0.015350276722286027	0.013518741067651803	0.010413063895626762	0.0170219584128709	0.011233136228200264	0.03687382811063938
