nan	5.334038641475788989e-01	-1.861598522780905096e+00	-1.372247440604476232e+00	1.116450853360732465e+00
nan	-9.682224555504201913e-01	-5.290285160666210462e-01	-1.976781352651486023e-01	-8.207911429582039897e-01
nan	-1.236174134016629012e+00	1.766508119326009041e+00	-6.099067748335877948e-01	-1.022281691014465421e+00
nan	-3.835585027575680872e-01	-1.022466599692593681e+00	-7.384947767456337964e-01	2.402649735351527038e+00
nan	-1.562035886360138903e+00	-7.869642037794277734e-03	-2.458579808083089513e-01	-1.541797807749678118e+00
nan	-8.982282120112512480e-01	8.545158330543136671e-01	6.897969593999542237e-02	-6.736263111608679077e-01
nan	6.767438974350592495e-02	-1.181943659780781752e+00	-4.681918125711077572e-01	-1.198397317605059298e+00
nan	1.120027120150103306e+00	-1.167179383075879207e-01	9.943997540786149170e-01	-6.976749102876190767e-01
nan	4.920140257991856281e-01	-5.302420223217022555e-01	8.246398079717552898e-01	5.574462468801122395e-01
nan	3.059747097711403852e-01	1.098734017961186638e+00	2.143712034255720322e+00	-8.757218934350547990e-01
nan	8.812454298941838626e-01	1.018472141051726787e+00	1.190898031002418644e+00	7.569806714740145992e-02
nan	1.837577236781110512e+00	-7.991834813078170230e-01	1.263798792302919693e+00	1.822232588486319305e+00
nan	2.372340774753403103e+00	-5.499776963625806481e-01	4.412374908218579250e-01	-1.107070556265866479e+00
nan	1.177188443426452125e+00	-6.697586178220115150e-01	1.026731850467829998e+00	3.650348887467476100e-01
nan	1.697902171031099527e+00	-1.704061967161631941e-01	2.170018880608580947e+00	1.139157078946305246e+00
nan	1.522608406729540453e+00	2.683005581441745058e+00	9.853995712074081759e-02	1.024527139474680659e+00
nan	9.908657828176936633e-02	1.817393743531273254e+00	2.515242949420601448e+00	4.318774513919848013e-01
nan	1.969172233888905055e+00	2.097459777137346659e+00	5.140812184684908637e-01	7.069965693755521086e-01
nan	1.117186679161413565e+00	-6.713110376739406249e-01	-1.874623359908311748e-02	3.176773443891556248e-03
nan	-4.484242255605710437e-01	-9.774026409393121728e-01	-1.195649008871540353e+00	1.978651725903087133e+00
nan	-3.226763456366918414e-01	-1.507645068442073022e+00	4.859223206024627650e-01	-2.204548314984471347e+00
nan	-1.306892466612316284e+00	1.282193590445354747e+00	-1.685032845829476100e-01	-2.839236076139656006e+00
nan	-6.734301272183541576e-01	1.141222864895265143e+00	-9.273593088619677127e-01	7.357566289840683504e-01
nan	1.229883887361143957e-02	1.029687258471702949e+00	-4.318000424749146582e-02	2.441882397541488559e-01
nan	-1.330641011196191048e+00	7.544401660904237472e-02	3.817367796909304500e-01	-1.065200777972859392e+00
nan	-8.215890019218328177e-01	-2.461808741081852880e-01	4.678750593785099277e-01	-2.147233133850555142e-01
nan	1.440212375301284542e+00	9.365604413364845282e-01	-7.213390887207843383e-01	1.560040372706273049e+00
nan	1.818312136452959082e+00	-4.105560730682221715e-01	7.666598624137462847e-01	6.971682161370194031e-01
nan	-3.723816997090124703e-01	4.675561414826741036e-01	-1.238361171288471230e-01	-2.545497195227756748e+00
nan	-1.852346744463207573e+00	-1.680347159995539963e+00	-1.315931413107537806e-01	-9.524052663336785018e-01
nan	-1.063199233392082999e+00	-1.702251622042926238e+00	-8.899072148962816620e-01	-2.588085099327349647e-01
nan	8.344320751061151675e-02	-6.812733066294465178e-01	-1.659928039376260767e+00	-9.259241170392229492e-03
nan	-2.088207495781112311e+00	-2.126885604569921373e-01	3.815334749160901318e-01	9.116649469644206860e-01
nan	-1.891436624553557433e+00	-4.737244742393681429e-01	-5.727161991530091978e-01	-7.056263492564783801e-01
nan	-8.876597016229148540e-02	5.039893791377897392e-02	-1.211289133680399033e+00	5.834593116447257533e-01
