nan	-8.528931978157075489e-02	1.835665306550317566e-01	-6.818500995296006284e-01	-1.331600849502593498e+00
nan	-1.051873752207622470e+00	6.290424630197008482e-03	-1.646543497093830632e+00	4.409841031943366740e-01
nan	2.092727990014842110e-01	-2.265650748266999637e-01	-4.021434404491133208e-01	-1.102125154916228311e+00
nan	-1.361126698017963044e+00	-3.030708635096446280e+00	-1.537261837007230236e-01	-3.246434569393917280e-01
nan	1.357099115770574183e-01	-4.587880561815786962e-01	-3.634378166235238128e-01	4.827579455695901189e-01
nan	-9.985799151414803676e-02	3.041838559135041642e-01	5.741896162154139782e-01	-4.809295891762785935e-01
nan	1.213808995000183355e+00	-2.273894097555660965e-01	-1.945669883178461068e-01	-2.093283675867328775e+00
nan	8.580123431650318322e-01	-1.166009331841463714e+00	2.163780877805335789e-01	8.294590345419781130e-01
nan	1.486550533893894688e+00	-1.229377773118728312e+00	1.296982192505502063e+00	-9.430864804448101102e-02
nan	2.706507960223676790e+00	-6.867391392359762925e-01	1.219396876992866696e+00	9.176074373195364231e-01
nan	3.532259263142119021e+00	5.930482502193529237e-01	1.590648772775581365e+00	-7.611945336439784882e-02
nan	4.024514325714920737e-01	-1.157214280783289473e+00	6.279804943547111495e-01	-1.282048575860179618e+00
nan	-4.036811787991129163e-02	4.156686863022013845e-01	6.740439004552235547e-01	1.043009323448260472e+00
nan	1.381981327632288981e-01	1.338605863878236324e+00	-2.791369697819594542e-01	-1.204329349318253195e+00
nan	-1.849666582329996034e+00	1.194267753872091387e-01	-4.678287548887986591e-01	4.311413143833369155e-01
nan	-1.982493181714187536e+00	-4.862716605468972997e-01	-2.159604978462365210e+00	1.993093872296454183e+00
nan	-1.406417339920632337e+00	1.273815474319044627e+00	-1.939379529496459309e+00	-1.274045706432051617e+00
nan	-1.510349738265365005e+00	8.381583588672756324e-01	-2.415197543356839560e+00	6.355743912583583510e-02
nan	3.073241878484787026e-01	1.424832958046155174e+00	-1.467628994428117561e+00	-1.608998548865397948e-03
nan	1.057357351535564982e-01	5.519127000435624097e-01	-4.595437938946553835e-01	-7.686629414799379667e-01
nan	-1.747937330987609839e+00	1.123851892780547423e+00	8.747487131838982410e-02	-1.685735815247387526e-01
nan	-1.157874143377271015e+00	1.169073438508730911e+00	1.215433570067213420e+00	1.345662683510693514e+00
nan	2.526732830455347134e-01	1.183865786685769361e-01	2.336426961534801006e+00	-7.021193688072477901e-01
nan	7.902110151250179015e-01	-1.595836578402327843e+00	1.368133898723026043e+00	4.744157783922997584e-01
nan	4.820134446363893432e-01	-2.649607001302777487e+00	1.240650750076788711e+00	1.735376095979229150e-01
nan	2.616558227953752480e-01	-1.217083316379616420e+00	-3.083312572572776133e-01	-1.150799344543636415e+00
nan	-1.255523633318315291e+00	-2.025888891437872541e+00	-4.107492751989567092e-01	-1.121330193595512226e+00
nan	-1.681683201892736346e+00	-2.470610695819420943e+00	-9.666016916711789309e-01	1.904587425053934080e-01
nan	-5.341035396970383875e-01	-1.605728729199728866e+00	-3.111025875690738740e+00	-4.955585150372487924e-02
nan	-1.754432235161738518e+00	-1.610564959857769152e+00	-9.301558074313328595e-01	5.993758026812662232e-02
nan	-4.524877647366556954e-01	-4.195905675777500399e-02	-1.956519664594896124e+00	-2.106326934048625976e-01
nan	-1.800161059997504864e+00	1.497894305785270053e-01	2.366063485838180158e-01	1.453518893263664902e+00
nan	5.529732607362519703e-02	-1.175677810146693147e+00	-1.233208770826990541e+00	1.137947182384538181e+00
nan	-1.214241933897629355e+00	-9.516343120385478693e-01	-4.019697759392874548e-01	-4.491883040092977675e-01
nan	-1.646943415544790401e+00	1.295501939474918984e-03	-8.660986555221099614e-01	-1.287543188466594435e+00
nan	-4.284776869238148267e-01	2.882897739638053958e-01	-1.787837976754809599e+00	1.501602177669120186e-01
nan	-1.248585622819357699e+00	-1.542421172234306415e+00	-3.459032953612914962e+00	5.417658084678519392e-01
nan	-2.775703129327617091e+00	-1.518312544936312847e+00	-2.806454509935463637e+00	-1.565962304098149183e+00
nan	-1.812806133390391761e+00	-2.153497944437718026e+00	-2.970556323442396618e+00	1.126729071010155403e+00
nan	-7.890031148643349423e-01	-2.421690867728961472e+00	-3.160766214952311248e+00	-4.284193576070179366e-01
nan	-9.468756623465819366e-01	-1.692768351153657314e+00	-4.563607061258239117e-01	-5.672804441432603983e-01
nan	-2.746439216770979463e-01	1.580074536445562616e-01	-1.336861210560277069e+00	-2.320669939702686979e-01
nan	8.622730031214954627e-01	-2.770162397302577961e-01	1.779549947307150770e-01	-8.246730737921124932e-02
