time-lags	RCCS 1 <--> 5	RCCS 1 --> 5	RCCS 5 --> 1	1 --> 5	5 --> 1	SEM 1 --> 5	SEM 5 --> 1	Surrogate1 --> 5	Surrogate5 --> 1	SurrogateSEM 1 --> 5	SurrogateSEM 5 --> 1
-30	0.08642322591574735	0.8577142744618685	0.04546714138528049	-0.004750808193969664	0.03290151031986567	0.03982358167467903	0.03784947930226786	-0.0006861214032293433	-0.043266972799738145	0.02438902289487644	0.0224440375646352
-29	1.8054330511941839e-09	0.1762743180651203	5.114311047536756e-09	-0.20294999372903483	-0.05438879126994071	0.034037846050548534	0.03771568695457691	0.015397905983074724	-0.01232388243482695	0.024165708798721895	0.022171099621302738
-28	8.145840387509867e-09	0.177270767179782	2.27534461079442e-08	-0.19394635270600805	-0.027713293028522802	0.028885126175027993	0.035030105687168425	0.0008258184121405968	0.011382934187110567	0.02289879839599853	0.021555773290759188
-27	4.4520151905320666e-05	0.9617103898118224	2.307342104777622e-05	-0.158120451354612	0.0489972554862074	0.048025563418162165	0.027328075630035604	-0.01621897907918195	-0.013404131542672384	0.02334949796789991	0.01827525778789777
-26	9.031410964667681e-11	0.6743823532126197	6.696012602614082e-11	-0.2381160097187153	0.014477300451864187	0.04109315807356792	0.02773588110819641	0.003061115951495618	-0.001175629183197905	0.02183243018166453	0.01915668587733463
-25	3.864821818695202e-05	0.9543694595471298	2.0229337359434193e-05	-0.12414411839562747	0.07354879410206305	0.052098291673219804	0.0334299464992933	-0.002766762478578023	0.0033639325872036035	0.020059659709222695	0.02082765439582903
-24	7.887079820836672e-06	0.9999909970495138	3.943539910406195e-06	-0.0130291421110257	0.25377526133449374	0.037286128720032126	0.01979606229349509	-0.005992345513269885	-0.002146340405786289	0.023169329758668342	0.021397165256345073
-23	0.013162790694449611	0.9934114940908798	0.006581395347438496	0.14587318959171885	0.21563356975604475	0.035050113639557526	0.02379695338588077	0.005154641860922831	-0.04619764725518131	0.022740657640706263	0.01903225778989367
-22	0.29728629694871994	0.1486432439088013	0.8513212766939064	0.2025258021020905	0.169780170096764	0.034473783542901176	0.03911388657060602	-0.03888077912584849	-0.005833883895631533	0.020924257819915366	0.01893545010626502
-21	0.00015301633183540268	0.9996697623229513	7.651485101134606e-05	-0.04803761769203516	0.19452983994961215	0.04049955780835494	0.03830918575789749	-0.025133166985876344	0.005870648274316757	0.02202089465054343	0.01941679553704521
-20	2.1063601002129564e-11	0.9999233444484649	1.0532607725175823e-11	-0.1247027869990652	0.14385545279159356	0.028909852442866823	0.029802890889061042	-0.005146578290237969	-0.009274731173809636	0.019721912310194416	0.019359203543042717
-19	6.416654402301279e-07	0.983795525248645	3.260574942754898e-07	-0.1389150477579699	0.142020183436691	0.03149100042310515	0.04625067008992449	-0.019541995877815986	0.026009287050688234	0.020449570192752606	0.019016929097328383
-18	7.203224471151892e-12	0.8923090230090257	4.036241010496286e-12	-0.20969509713524218	0.05720403993824086	0.03065351457684248	0.048246200031301006	0.015130743639112805	-0.011235283561797345	0.02230068867080452	0.02127944014875992
-17	6.017560951720116e-11	0.3910118365932327	7.681379768541148e-11	-0.24704870739079965	-0.019568571270038932	0.025545454249753106	0.03716988428128251	-0.03490700521256003	-0.0073661213684451145	0.02101924095199822	0.02189585097813228
-16	1.6688528965633764e-11	0.1985371651865967	4.1988753946666005e-11	-0.23058631219229958	-0.03713740634498329	0.02790432275095383	0.035229416091087935	-0.0027187566148429965	-0.0008733676111268682	0.020351482822642517	0.021918128204067338
-15	2.212298843704341e-19	0.9981889867612197	1.1081563579809264e-19	-0.2932080695984468	0.14059821923478427	0.030072164469263356	0.029580094952290054	0.020772578127954668	0.029205310724390143	0.020852516888741863	0.018814809050040154
-14	1.977976086837133e-15	0.8380689655444351	1.1800793591166337e-15	-0.28261246597366046	0.06254151403055838	0.03169513210064108	0.03367853391730977	-0.0034575451697330104	0.021945762761890433	0.020660573656484466	0.021156370461853875
-13	2.924122485649767e-08	0.9998194099180077	1.4623123822567741e-08	-0.12339709075599548	0.12767074561298625	0.03284306817768238	0.028438246665681816	0.0004051810929996724	-0.007972141817115214	0.019858766637913205	0.01770858198808792
-12	2.300551485074169e-13	0.9944564256055733	1.156686865770352e-13	-0.22142112318673304	0.14249570923337151	0.032430870273705954	0.05211963898331606	0.02714811055439481	-0.014251331460091405	0.020250635123179657	0.01978163024422109
-11	3.6444256601368135e-18	0.9760359053880747	1.8669527079780256e-18	-0.3423132382216394	0.07813123090636266	0.03730572310578757	0.0387298105300487	-0.001422174661038263	-0.011671988783641379	0.020612862733659323	0.017142573176379083
-10	2.2407045900574603e-17	0.9975907109269834	1.1230580757852219e-17	-0.3130505806009371	0.0831069546673715	0.038712391425630335	0.02739252492274883	0.030946244256909484	-0.019772341326637216	0.020347541488600566	0.01995207987875606
-9	1.957636015606247e-18	0.9883720042299836	9.903336616553872e-19	-0.3368305567477937	0.089359258205657	0.03360780782682351	0.03110417172111888	-0.010699569657871982	0.0015680087303509786	0.01992170515847215	0.018440490255771765
-8	2.7323346755272385e-11	0.6499935380244847	2.1016822434107057e-11	-0.2839536937314138	0.015620814641754879	0.03786661038246645	0.0354636865026696	-0.009449780404951641	-0.00010019397835540733	0.02152500991038165	0.017425817271571272
-7	3.899182251916717e-14	0.9013689515007157	2.162922099919529e-14	-0.29303991510381633	0.05260250223905599	0.03753299469843182	0.0321042657343	-0.007992942038534843	0.002180744667593884	0.021235904464872897	0.019524791381187515
-6	9.673290006334685e-09	0.9361908882585384	5.166184656094841e-09	-0.19031415810436836	0.052412895506587634	0.04144332261537428	0.03639972827456707	0.0002670744310224002	-0.013670350489804544	0.0239496489964137	0.01952738067002952
-5	3.1924573252351384e-09	0.9973690553576362	1.6004301171580086e-09	-0.14889844508394115	0.09014643896687224	0.028954151321921296	0.02468567947443463	-0.011771701664398598	-0.0015473590488798677	0.021432262176898524	0.01796650586930717
-4	0.11492887305393215	0.8907488601283985	0.058467465163848716	0.02471041494977549	0.056789225500129346	0.021613083713312272	0.02806468749875722	0.014859318883828375	-0.017444983995614498	0.021619200929424397	0.017410529904311505
-3	0.04519697638797682	0.6085321995795012	0.0313430867166333	-0.060376838004840304	0.04678802621435748	0.037180492000153206	0.03656348628733688	-0.02419800280893834	0.022244289214157408	0.01869718620224822	0.017408724123359004
-2	0.0056882360358986445	0.8903294219962177	0.0030845562792737504	-0.10078269585565529	0.06629266734870662	0.05115060158313898	0.03437923922784206	-0.02373282064705091	0.009066998181814027	0.018585839836073932	0.01718988965065188
-1	2.617327563156565e-07	0.3738819481444319	3.488947277229558e-07	-0.16228824630433317	-0.013514791098612417	0.03827136584588609	0.031291509746895874	0.021548448321582533	-0.001443946203250339	0.017991399686796063	0.019496314648277988
0	0.5012738349257274	0.0	0.0	0.05845764984707656	0.015567177064926335	0.046358036635626154	0.029358868014835532	0.0014526044756575768	-0.015704087980273566	0.020813241251671156	0.019591965257801013
1	2.7863652062824887e-09	1.4828536187180914e-09	0.9394723492545731	-0.1598892465245069	0.0648006356548305	0.03094392444366857	0.029356268739507765	0.014680755970505761	0.008817591827133306	0.021210760908593303	0.018146839738234586
2	7.610268890311458e-07	3.979533001229723e-07	0.955812547338105	-0.13460521213992055	0.04705681960411283	0.030076673578118055	0.020996493784834397	-0.01189664061134239	-0.003627376190807594	0.02066667506180346	0.019554048430414816
3	7.703943731981486e-14	4.02155642292127e-14	0.9578307725489303	-0.256789387091892	0.04087584877537752	0.034729562115226036	0.0317427087839013	0.010184836663844813	-0.024315947892835924	0.02002901854916013	0.01639942496397708
4	1.4658697774683488e-06	2.209254550908723e-06	0.32942393255158514	-0.10990719842058463	-0.04243854744643486	0.03591222662878142	0.0326991432631799	0.05029691851497861	-0.025533733388864017	0.02072969844435387	0.01879120239193229
5	0.5376821891671897	0.5638977134299771	0.2992695689890829	0.05045230406195374	0.006802103205113333	0.028378243133193724	0.026783138774774777	0.005657512692524069	-0.021809566499269892	0.018572475190359986	0.01829552862728528
6	0.037349921152997456	0.9804192269232221	0.018674962092500576	0.19575335995129411	0.07875639952740122	0.02198393614565639	0.03901309896266933	0.01767649983065617	0.0028359064806184504	0.018403395420789646	0.016914771007976913
7	0.6743190359643206	0.33723304681595373	0.662222637641686	0.14499395262444859	0.14920945131232916	0.036581015687381827	0.0360816191427958	0.0050977248565528595	-0.013894901563742259	0.018949801156875206	0.017426415961239058
8	0.0025154429299939483	0.9976559432276871	0.0012577564939121792	0.21251365813631326	0.013036650800864264	0.03527942683944308	0.03304432292902798	0.019533895693739686	0.008718309921288305	0.02061061246660021	0.020530572691952166
9	9.340522291758499e-08	0.9999989418627564	4.6702645627043814e-08	0.23633013523741128	-0.07126527845273528	0.03984315590998322	0.030786480681687683	-0.03823485371780423	-0.0319335716233248	0.01842889587522079	0.017720909972804143
10	0.0001813199663629115	0.9998223948645646	9.066011340143245e-05	0.19319430062530757	0.008855204611296652	0.029476057322073528	0.028301074203865583	-0.008260643677340423	0.00760755124724495	0.02162772851250861	0.017191305548448034
11	0.02455380108317212	0.9808598893669978	0.012314272838629412	0.1349186943971893	0.004533699589398819	0.04194159107546649	0.03587434253713156	-0.00691855743613276	-0.025579887849622	0.020915378731738755	0.01945357773147114
12	6.775876558357487e-06	0.9999932436761785	3.3879382817707848e-06	0.24444491296011908	0.005282749180633725	0.026387392957399343	0.03356481699562543	-0.012558389220037477	0.005136430930501928	0.019260747615129165	0.017107871380361423
13	0.02535590002933274	0.891585441112121	0.013372070878802898	0.07295909933448429	-0.03436508146819471	0.0325904425665712	0.0346410226690683	0.008781755856901738	-0.0035859644543890885	0.018662014910808215	0.018486822537428015
14	8.670870007642704e-05	0.8626720426358103	4.990338519241461e-05	0.04811578281567097	-0.09295768554684158	0.028968495238738158	0.03068694165023341	0.007974120807882693	-0.00047123682396220927	0.018893229775856953	0.01646485847952605
15	2.4024425566808102e-06	0.9993585559811596	1.2019469182016654e-06	0.15325667852727023	-0.08137665385030594	0.038039723101362104	0.03647443702997464	-0.0011987292275714555	-0.0009014266547281452	0.01726473307599177	0.018401870376116257
16	9.891041632938274e-10	0.9999999910177929	4.945520823833126e-10	0.3198348778046836	-0.039590611531746596	0.03182434425811671	0.030891946700728323	0.0003987325301704272	0.019880342044880032	0.017898335108209075	0.018763561325417892
17	0.0014707620625030867	0.9992570241958989	0.0007353810313976172	0.37472919162275375	0.10783398317746415	0.033081033918690585	0.040373807863980794	0.0325634240074814	-0.006656833099854299	0.020162158931515545	0.021719440473240217
