time-lags	RCCS 1 <--> 2	RCCS 1 --> 2	RCCS 2 --> 1	1 --> 2	2 --> 1	SEM 1 --> 2	SEM 2 --> 1	Surrogate1 --> 2	Surrogate2 --> 1	SurrogateSEM 1 --> 2	SurrogateSEM 2 --> 1
-30	0.3389521172035691	0.7079836833367495	0.18100287279545352	0.1225284990813511	0.26204756798879364	0.03368678266965368	0.02747554363905362	0.09553156787335024	0.19227617545850056	0.019304153256078847	0.03360859715764449
-29	0.17613706421706446	0.8330495439680959	0.08970563879586445	0.11585746033365403	0.27721344126717173	0.04501756210885539	0.020314144451330552	0.10326453430838797	0.19881593364710531	0.023178955649867994	0.028894382993454846
-28	0.00010715320342483635	5.3854082254685305e-05	0.9941805893977481	0.1804054978604303	0.08843129088523508	0.029231590564416605	0.02814818259862385	0.07233888758579303	0.15104500406375782	0.022164739308058658	0.03154321157800065
-27	0.015052620915192648	0.949934718566573	0.007673124100870887	0.06810477542487223	0.24914745323286658	0.042547166455342796	0.026725599195953964	0.10422725344277142	0.15783922707478276	0.023101380099696762	0.03120463933167196
-26	0.16095427319600267	0.11418538028910763	0.4973144900798566	0.09075176439474086	0.1744520667410114	0.033902073485508825	0.04348494183517322	0.06787431299331052	0.1899178724230863	0.021141273847286233	0.02703068867586449
-25	6.990248334845925e-06	3.495437625119153e-06	0.9998214700262305	0.19621173407589523	0.10522879731928673	0.020929242749108658	0.013160292267253033	0.05610993533060973	0.16715763279715642	0.02464831442467371	0.031152231331897363
-24	2.124033100205398e-09	1.2389695645375073e-09	0.8571702469087612	0.12966900540894788	-0.003757752177604387	0.026327159373399415	0.03624722843214336	0.09062395204525717	0.20206512711181596	0.022169014542002177	0.026541999009098784
-23	2.026254382024215e-05	1.2513046136316793e-05	0.8064618290335378	0.15698928292368733	-0.015013712917785554	0.03090084435019939	0.054168076456397055	0.12285575364885692	0.19078230011848163	0.01905702871638443	0.029591539812841912
-22	0.031807791514350314	0.015912221977942988	0.9746607665725403	0.22439644726978525	0.20098860798739696	0.02932763255459317	0.042152727499887445	0.07137059288545056	0.18222960943681973	0.02703992159804189	0.02480067743506145
-21	0.012320271847066147	0.011229595210629504	0.4759729692353432	0.08037749873382519	0.04452936196712227	0.05327432743760829	0.05044441119764912	0.07283355927960855	0.13369284427075093	0.022323203279190833	0.03156634789346191
