time-lags	RCCS 2 <--> 3	RCCS 2 --> 3	RCCS 3 --> 2	2 --> 3	3 --> 2	SEM 2 --> 3	SEM 3 --> 2	Surrogate2 --> 3	Surrogate3 --> 2	SurrogateSEM 2 --> 3	SurrogateSEM 3 --> 2
-30	0.39275643049863074	0.1990064090040363	0.7525574820153463	0.10505384253239955	0.06403493709184077	0.024458549547518697	0.030420240249239748	0.03632641456435986	0.02835366024391188	0.01578680052776229	0.01694483386733208
-29	0.02847731122460051	0.0564654252084152	0.15033678385323984	0.004630474065587836	0.007648182569667122	0.029262579841615555	0.028129332337619394	0.028320219866257455	0.04428982407866784	0.018112483266370872	0.016606086163924838
-28	1.499436060352463e-09	6.354876193232669e-08	0.011753063487910146	-0.05798096476926382	-0.15653611522122152	0.02969353906102698	0.038988552761278265	0.025788297535348476	0.05963092695140833	0.017786293511090387	0.015579335015410738
-27	4.746154638757877e-09	3.430137376350795e-06	0.0006578659367057005	-0.10902534935826658	-0.19296367699523936	0.030665995288868982	0.04802165650487385	0.016104318782884507	0.04358334157560983	0.01651387292379041	0.017658482529153675
-26	1.0833700262230415e-06	1.1911202835129273e-06	0.45254505404661943	-0.012147907508087913	-0.15927201548614484	0.035779064802605766	0.03973190454039384	-0.007456988910482369	0.018284327318174216	0.018007022407154093	0.018969491890175078
-25	0.2269045386999638	0.17107096525727253	0.4285932349913861	0.024375313589312973	0.046857151334951455	0.03244584895111317	0.02768868311043703	0.008516401035376743	0.04822215876716163	0.016696585644864273	0.016644504968717232
-24	0.06008458789911637	0.03258433788297703	0.8313472919537268	0.05673576483498605	-0.0322702042357891	0.029185445233613005	0.0303982661911416	0.0053409270351292394	-0.016457650475168617	0.01893413096281141	0.01778571417717732
-23	1.6395601733209282e-05	1.1043796235362778e-05	0.7370158179167401	0.04815587852861076	-0.12665510155866683	0.03411700617022539	0.04404712021723269	0.02291638194787923	0.03191384059555816	0.015450279227029134	0.017344258297213096
-22	0.017336919693298574	0.008668777417696994	0.9895711753333674	0.18686768282164967	0.0671172496326904	0.030719497291700815	0.033220058333218	0.022508055712880788	0.02949996321145213	0.017709573524770598	0.01697625529541585
-21	2.3206999789640707e-11	1.1603510834048437e-11	0.9999990489760097	0.15111989261326947	-0.09409911091426437	0.019776708562452436	0.035334171635168804	0.010084623907249693	0.04540087542964048	0.016068592289049704	0.01838177120103006
-20	5.300063434632165e-21	2.6630738107554702e-21	0.9951023365898015	0.10379479050742987	-0.21532401255126832	0.023589380290249838	0.023174059666598384	0.024208070467932417	0.03754835877252115	0.016451481731405	0.018015635061233257
-19	1.6967813149439015e-29	8.504906634414034e-30	0.9999980659424933	0.20306309161317243	-0.20739356820898575	0.02605876632651147	0.014676351044554543	0.03199776577525157	0.021819765647679353	0.01585829379464292	0.016541644359228065
-18	9.594076481184226e-12	4.7970382852551204e-12	0.9999999962814894	0.2672568164935091	-0.04575911405948587	0.023476415306230475	0.028723063926388803	0.04192418402252394	0.059667024544243656	0.01701388736501264	0.01596361764075431
-17	2.937036404046459e-12	1.4685181676868938e-12	0.9999999948571283	0.2969838824069134	-0.10081598685674473	0.026928410048168996	0.028644493297092698	0.04688772434527183	0.018691471983821255	0.015177055469941043	0.01546210731210051
-16	2.1399105062601743e-07	1.0699598218005634e-07	0.9999837752475116	0.1561092583809805	-0.040224985183668835	0.01915167469011484	0.025928883603709242	0.024571478807345372	0.039389083018079175	0.018363901299593463	0.01807338882017796
-15	2.8325152655358426e-10	2.4386496187614193e-05	4.335793628719451e-06	-0.13542432089539153	-0.09914162624698283	0.028106615700010593	0.02284784607750957	0.02257993491192754	0.02930910898075689	0.01507470438849005	0.016952644218892993
-14	8.410954133282273e-10	8.813287142093041e-10	0.4770406622724137	-0.003283315212018606	-0.15724514472931256	0.02949419438443931	0.032469948158575464	-0.0013115861380680366	0.047527172963152904	0.015770906464606726	0.017112247040071322
-13	3.4959207876012073e-09	2.5504449599025915e-05	4.504945041845289e-05	-0.11590038468235657	-0.09754192733296638	0.02690304703678758	0.031405355298048034	0.022061497920631973	0.058965390968024334	0.016299618164164382	0.015634498595490934
-12	4.543094262426095e-21	1.0202573428010547e-05	2.224695692586966e-16	-0.25087518098166506	-0.08464545332816018	0.021446362897997177	0.024144475626053846	0.02805519342956297	0.060307184959487815	0.015445505108497954	0.016649143818344016
-11	1.2237375980815608e-09	0.022699245420459268	2.6634672792420685e-08	-0.13902100852369528	-0.052797515162853303	0.028269342598002983	0.03419113230904767	0.04559008067286656	0.028388458778484046	0.01787554229625048	0.016719543595919185
-10	0.05930197445742484	0.18639719332245744	0.09267255675359777	-0.005964062090679861	0.0034950907373225834	0.03631475247569234	0.03592511080672449	0.02560953607404631	0.022337163569229414	0.016144949898286295	0.014940328899896941
