time-lags	RCCS 1 <--> 2	RCCS 1 --> 2	RCCS 2 --> 1	1 --> 2	2 --> 1	SEM 1 --> 2	SEM 2 --> 1	Surrogate1 --> 2	Surrogate2 --> 1	SurrogateSEM 1 --> 2	SurrogateSEM 2 --> 1
-30	0.0024658157874935735	0.001317635443867471	0.9092776958055019	0.005019353013891473	-0.04475519772366421	0.03438037154210922	0.03737162237737228	-0.0609055887054344	0.0397673892007935	0.018672021439415952	0.02669213476998619
-29	5.722643459687245e-10	2.8906233638534425e-10	0.9898546719326888	0.07077374999136932	-0.058223897590946004	0.031186319639013027	0.021361377195950503	-0.030793708257787822	0.09050758517448894	0.022613884716863795	0.022656469830568172
-28	0.0016586732144207863	0.6146558383843141	0.0013015547269718292	-0.057936941675190215	0.10041046316166442	0.03989155413021606	0.012836342136158406	0.03619516925485135	0.08957133867277212	0.02532762993264035	0.027215415486715352
-27	9.41809306705987e-08	4.7519808724585556e-08	0.99073074150243	0.10638947101863738	-0.05096782300365268	0.03359194958308812	0.01990898988411019	-0.0048348793776195	0.0761938088448993	0.02384124078043265	0.024611102698647486
-26	0.006642957325959463	0.0033882034097052764	0.9669660566166609	0.08127813223214407	0.02152574887298717	0.04340924629520273	0.03202043564163961	-0.03650428470362587	0.05123854540262649	0.0247172631923074	0.02648856103338919
-25	0.0004624170073255593	0.5606056416818822	0.00039979716131677105	-0.11114189326813476	0.1000796891747151	0.035165922393916874	0.03234188186476887	-0.0033594471571100474	0.0913838832815744	0.024161669076547748	0.026664117523263926
-24	1.9283787148011035e-06	9.796904186188909e-07	0.9835657186831717	0.04416857799048855	-0.09169457102543663	0.03893108132543794	0.01716720964989613	-0.0674766145309589	0.01809777086182698	0.02313129155965367	0.029859708995313743
-23	0.08460386580409758	0.04792193154995546	0.7612439096850895	0.03068061574268805	0.025396230478382298	0.05383786895904775	0.03583256383399077	-0.04651262172768417	0.0451333673285761	0.024215436585729156	0.03234331317436485
-22	0.0002474411027854892	0.9955293281029823	0.00012397022048275583	-0.06262323566911782	0.21602535056947572	0.04323868394783041	0.0345192222465984	0.030035601596543032	0.06637030391624625	0.027187666355595407	0.028841095568490828
-21	5.155269109455793e-08	2.577813462515455e-08	0.9999181269960812	0.14478472568614345	-0.11912685346039054	0.02142388119384572	0.03557888056681362	-0.007603851953044844	0.03648027092230676	0.02755113902193716	0.031113546734703238
-20	0.010543115941978034	0.8461901136945467	0.006012668613703164	-0.07297783798267962	0.13571414483162092	0.037177586924999645	0.04358054483497171	-0.0291331364213962	0.07095712292229325	0.02184795580279962	0.02783608015873388
-19	0.0034898039964702224	0.037892114854110086	0.02733607819942325	-0.10448517072898596	0.019237629434584822	0.052174182424177276	0.036869248259728205	-0.008641638622823872	0.09557412130422756	0.023505901708504844	0.027810607301123773
-18	9.47203882740743e-06	5.323368253479621e-06	0.8864129871265799	0.0801114234532123	-0.17925395112548886	0.04189430847895527	0.051595744747072195	0.014854442467183815	0.039707365072496746	0.025531950990281237	0.02619959816100405
-17	0.17713073740730645	0.12929657842290948	0.4815450936646921	-0.015546048176936356	0.08331699236168497	0.029840222019388206	0.020376215092612213	-0.03510098899415032	0.08830798283633272	0.02443788329617355	0.02123897110035058
-16	0.12886346710967547	0.2447158681281213	0.1487769684576909	-0.0577131669086504	0.05909256211475809	0.0474141424035615	0.04932699349497322	-0.03453872264852552	0.06927883165357851	0.02442553666140631	0.028378055905342276
-15	4.611089506523388e-06	5.308221938887259e-05	0.042232809204564604	0.006310694253740856	-0.15660150968011002	0.02981425517099313	0.048138860879993355	0.07728080205049823	0.04014741823013805	0.023622154708373463	0.025444176604192622
