nan	6.323953000203786923e-01	-1.145097964508615451e+00	6.088681452765286606e-01	-7.844703631025892188e-01
nan	-1.786418164454067536e+00	2.047254626689660739e+00	-8.691433320590931100e-01	3.623826425547392316e-01
nan	1.474869108403066953e+00	-5.766025001006223061e-01	-5.161919288197406308e-01	-1.385039788432451457e+00
nan	7.536162061805506962e-01	6.401358914803739752e-01	-1.563293244287496053e+00	1.979612938666562294e-01
nan	-7.153752731671931819e-01	-2.395966962899354069e-02	1.039076848238866813e+00	6.855081034747843027e-01
nan	2.444599619312843863e+00	-5.109167860930988736e-01	-3.315286805643704038e-01	2.011577533316576627e+00
nan	3.068651447138989852e+00	1.774491925223977695e+00	3.322505884710048041e-01	-3.552838808672859061e-01
nan	2.492102625287206941e-01	1.536697514752535909e+00	-9.918318857490383555e-01	1.293952354901531265e+00
nan	5.226103614861119517e-01	1.648354841159349826e+00	-1.362449271153243213e+00	9.088955395122511050e-01
nan	1.069589467792191995e+00	-2.505113719684404217e-01	4.954441555247022233e-01	9.310992202354448910e-01
nan	1.270971839436676465e+00	1.092560564427232261e+00	6.818388470494862741e-01	9.353081895583991168e-01
nan	6.191329968902588021e-01	6.538268223729692963e-02	-7.421832702251117686e-01	-1.694029829498777451e+00
nan	-1.353839530460303031e+00	1.573736610454468110e+00	4.630842754137691752e-01	5.660723144243247074e-01
nan	4.455544201765164192e-01	-6.668500245856621156e-01	9.534222848546619611e-01	2.237115599349418282e+00
nan	4.048836628618648348e+00	-3.783461651650580904e-01	1.259476667364748392e+00	-5.356107482038285905e-02
nan	2.516642761618546498e+00	4.994444906056020095e+00	-4.412108601611087200e-01	1.106804202848112428e+00
nan	2.003045473916873931e+00	3.327412424654089484e+00	-8.428072401771210531e-01	1.240312003526194307e+00
nan	1.246323188450722430e+00	1.726356319324414912e+00	9.180119275947096202e-01	7.222490515346896567e-01
nan	-9.660965847210473134e-01	1.892035671543592645e+00	-2.455529477374609471e+00	-7.869162487288509089e-01
nan	7.922748842548242854e-01	-3.425405829960694870e+00	1.064880740582712093e+00	-1.057659553032375355e+00
nan	-5.118665382553766463e-02	1.151814616050656159e+00	-2.159433859300225467e-01	-1.614149600913529881e+00
nan	-2.646930159332683274e+00	2.276000154567305866e-01	-1.887803957305245472e-01	1.887131679578540056e-01
nan	-1.105569165400556608e+00	-4.008823238379404685e+00	1.178735652708856385e+00	3.856450510454974556e-01
nan	-1.116388210981853701e+00	-2.205689606759254406e+00	8.013508701935005973e-01	-4.478845196442010068e-01
nan	-1.738549699605407839e-01	2.095258773358588122e-01	1.605765756868039684e+00	1.285394674359602529e+00
nan	1.036409853703575079e+00	-5.186066674869042048e-01	-1.635705590888967553e-01	-6.258786719073098359e-01
nan	4.983114981824698919e-02	1.667100879950345504e+00	6.008138611007541874e-01	-5.199866129095351841e-01
nan	4.565435580889353195e-01	2.307986688353106108e-01	2.935121024538818735e-01	-8.855308339588446875e-01
nan	-2.573915125977522589e+00	1.253180415469136832e+00	2.711478407481907382e+00	-9.662692099927268075e-01
nan	1.249094087078228998e+00	-4.329518695271661777e+00	-1.888238854808502509e+00	9.184725556571212701e-01
nan	1.763310003554667826e+00	1.847956763451682249e+00	5.098608340353190105e-01	-3.373549800337405924e-01
nan	2.055125707363754661e-01	6.245706109874193945e-01	6.453720008916818962e-01	-1.454987327234037037e-02
nan	7.434414223678506572e-02	8.525388754760387933e-01	-1.012049600516110814e+00	-6.098257586641566697e-01
nan	-2.963006868675886474e-01	-2.022694081826672097e+00	-1.756135851111222168e+00	-3.188038752441326729e-01
nan	-6.932988939447772836e-01	-1.170754234226758950e+00	-2.788226362720306883e-01	5.966720228885177280e-01
nan	4.143968312481168814e-01	-9.069618458118775539e-01	1.213073324726936519e+00	3.270332300142854698e-01
nan	3.112927857767291862e+00	1.617539160217741578e+00	1.869194407307763761e-01	-1.276222367760070142e+00
nan	-7.972131855145192514e-01	2.258229147339285703e+00	-2.493354118238960138e-01	-1.197383290787281673e+00
nan	-2.995049492605875052e+00	2.975344408002209562e-01	5.305335470488595773e-01	-1.909760228435786411e+00
nan	-9.827315379876860879e-01	-1.857489744260542031e+00	-2.080859565232611452e-01	6.159813366479077734e-01
nan	9.818989913310413042e-01	-2.386368650781194756e+00	-5.458877518311342492e-01	2.253091258303243194e+00
nan	2.903186820233156329e+00	2.037610391852906933e+00	4.691286882858666796e-01	3.868422009535272821e-01
nan	7.815702132211599373e-01	3.369489403455855570e+00	-3.551449664341909673e-01	-4.199903133948985068e-01
nan	-2.077201689744497815e-01	8.485582253554425636e-01	3.941066309254729894e-01	9.189646086043036233e-01
nan	1.790368838713617183e+00	-1.168473484189243905e+00	1.895532518060771832e-01	-1.476472507689389688e-02
nan	-2.477008559835645052e+00	2.068563368125039048e+00	8.409304533650751035e-01	-1.934383042628600169e-01
nan	-1.643439513151579101e+00	3.480883907821006318e-01	7.421752976295910020e-01	-3.569897990951802491e-01
nan	8.945297441910335934e-01	-1.437398157066393845e+00	-2.609404897866682282e-01	6.727227973235941905e-01
nan	-2.522673098221303034e-01	1.969126826692588983e+00	-9.161155616113735300e-01	-8.314415448559221364e-03
nan	-8.205778763431705869e-01	-2.390995450938337707e-01	2.773339546767739083e-01	4.364950392579496907e-01
nan	1.620350144602868081e+00	-1.060544865303577611e+00	-9.119265190408484267e-01	1.662862578600287911e-01
nan	7.407958065556561333e-01	2.758145511886122669e+00	7.635125039092954813e-01	3.316065466495777270e-01
nan	-1.004637342152743251e+00	-1.957937962818499633e+00	-1.770624137739836568e-01	-2.519621564298417660e+00
