nan	-8.049726628227711622e-02	-5.887222230705535519e-01	1.199702577629653488e+00
nan	-8.833139380834716947e-01	1.464542573705752249e+00	-6.705400361174257418e-01
nan	-1.223839100761076937e+00	6.952035847311291983e-01	1.188217911809887450e+00
nan	1.628740453504099461e-01	-5.989787876247670839e-01	2.405680351044026111e+00
nan	1.456353872525035564e+00	-5.279473396185477285e-02	-8.495271662438077520e-01
nan	1.303216882563701162e+00	6.670893205597631104e-01	-1.976295232666214208e+00
nan	-4.895785313850158256e-03	1.738786172632294402e+00	-1.179997901308153629e+00
nan	-8.787077532712265215e-01	-1.353639614373133959e+00	4.901420042741450045e-01
nan	-4.672075776316593765e-01	-1.041697565119761748e+00	-2.282772561634947017e+00
nan	-1.878426704971801531e+00	-7.778107473826034735e-01	-1.578163428060230578e+00
nan	-3.031061236891137156e+00	-7.528017409354820222e-01	-1.716354018501468737e+00
nan	-2.021591452375417486e+00	4.834173233955769700e-01	-1.860312907377021929e+00
nan	-8.898067992953817562e-01	-1.876495794417213370e-01	-1.135333089945145257e-02
nan	-5.403256682294232949e-01	2.269677631865965051e-01	-3.558465873645962341e-01
nan	-2.839948878688767220e-01	1.473292885128413277e+00	1.121398530812137029e+00
nan	1.525738075152574424e+00	-1.280074917881022789e-01	-6.562297614455934180e-01
nan	5.321206302083429929e-01	2.460415678686517227e-02	2.810347521558701489e-01
nan	8.320428670112781644e-01	-4.857802980880912003e-01	-1.393882622789897718e+00
nan	1.724345432108764564e+00	-1.371732288919659537e-02	-1.229832526035108842e+00
nan	2.638510646449375718e-01	-1.545217814978897763e+00	-1.849626630591564569e-01
nan	3.877962914933069660e-02	-1.954277964199588213e+00	1.850558284546374166e-01
nan	1.983799811711477457e-01	1.028284153321561423e+00	-1.783720242287670787e+00
nan	2.272394596322565352e+00	2.132112577420688826e+00	1.837273473787571110e+00
nan	3.362384216881444399e-01	3.733746564950951585e-01	2.163574631243507795e+00
nan	2.047729935197901696e+00	6.559869128449857811e-03	1.812752180779177547e+00
nan	1.082595651169278250e+00	7.331722069638729744e-01	3.768657979648746270e-01
nan	-5.894700148201650336e-01	5.242360429390330312e-01	8.422932971411524194e-01
nan	-1.747541424603047677e-01	3.014493339903037694e-01	1.730759475576930106e-01
nan	-2.263984663180014234e+00	-1.408910795694459539e+00	-1.283213110214149077e+00
nan	-1.246147492931214629e+00	-1.565272049190341574e-01	-1.098171611293824457e+00
nan	-1.166956097427134242e-01	-7.526451574536077160e-01	1.473283251160406815e+00
nan	1.165316704045491036e+00	6.562933757197804141e-01	1.019876269599787388e+00
nan	-2.323007858327731379e-01	4.666778383073861280e-01	4.609497264537298911e-01
nan	2.003648946771849459e+00	-6.390849080028860874e-01	-1.001645701695890178e-01
