nan	4.469484681828791994e-01	7.256693425962197352e-01	-2.190711400214403193e-01
nan	-1.431122853926736216e-01	2.060204185044069991e+00	-7.110718711462170605e-01
nan	-7.201383824685457791e-01	5.292178173987871492e-02	1.659960596825350798e+00
nan	8.086794913442223454e-01	3.859656119698647303e-01	1.631012069099503581e+00
nan	-1.198973312279448256e-01	-1.356534652863905510e-01	-1.286378781861574616e+00
nan	-9.403464310394187287e-01	-5.190089422581938283e-01	-4.633844718323698597e-02
nan	-1.810565708864001255e+00	-6.163745034352415830e-01	1.083791976762161546e+00
nan	-1.683252939553925298e+00	-1.332171496818470580e+00	-1.866818700613414317e-01
nan	-7.447638058773535796e-01	-1.743494888666602183e+00	5.480751255645233133e-02
nan	-1.082736005918601752e+00	-1.786402975926164594e-01	-7.813718081869563958e-02
nan	1.585223105908548424e+00	-1.267303772728756606e+00	-3.487159701076296137e-01
nan	6.307876612966694108e-01	9.314449283029053728e-01	2.065458074539651134e-01
nan	3.782094866380010245e-01	1.245217155353811611e+00	-1.328078438704662356e-01
nan	3.870712238174808251e-01	1.726518788306296459e+00	2.570937400680676888e+00
nan	-1.507261187503947220e+00	1.574493731446630296e+00	4.816207149389174491e-01
nan	3.422794723429522512e-01	-8.818404628476633755e-01	1.543942810940925003e+00
nan	2.439424946432332542e-01	-3.120539516058179252e+00	7.491466628174846543e-01
nan	-2.012085359712322941e+00	-7.552701559250212249e-01	5.234393816226101670e-02
nan	-2.111109086715305505e+00	-1.284526829504741174e+00	-4.393936960097986066e-01
nan	7.496625696136560713e-02	-1.274131753955935586e+00	-9.675725756675579436e-01
nan	-9.114214837322582863e-01	-1.741466237903415593e+00	-1.241550199864570159e+00
nan	-2.544542219849642795e+00	-5.043393366271985423e-01	-2.678401544366527443e+00
nan	-1.297481324571066796e+00	-1.553310212624158027e+00	-1.989707805019374831e+00
nan	-6.196589717090933425e-01	-1.582066738243641524e+00	-4.440651987072419260e-02
nan	-2.103923780750813322e+00	1.369615488104080070e+00	-5.112804874749041772e-01
nan	-4.103143722706560359e-01	-4.445266288470920424e-01	-7.102658399696026859e-01
nan	2.128489604098626753e-02	4.468298525727326664e-01	-9.712853134828058899e-01
nan	-1.394502474751840415e+00	-3.700719380080117471e-01	1.693915575922777084e+00
nan	-1.094375885578646290e+00	-2.022595120295421101e+00	1.084073952567010890e+00
nan	-1.332924227463782030e+00	3.999288840072349194e-01	1.682550842959735227e-01
nan	-7.705733748093286373e-01	-7.966574995851897212e-01	-1.995019217834536729e+00
nan	-2.320523693668013365e+00	-7.768841866423736864e-02	-1.344126165956506469e+00
nan	-2.862835985688994556e-01	-1.016575302721639318e+00	6.162100916824829744e-01
nan	8.001747766354005975e-01	3.399471654938514220e+00	-3.240851209909765829e-01
nan	8.966832615296118636e-01	-4.016378412689023403e-01	1.582596739034184630e+00
nan	6.771308699594819069e-01	1.594707904407737020e+00	1.189231988710890864e+00
nan	-1.030926097998531299e-01	2.108491358847601749e-01	5.543034930722190445e-01
nan	-1.994467079808839860e-01	-1.405604004092804726e-01	1.118123284019899799e+00
nan	5.523896371996348531e-01	-2.877438721329358962e-01	-8.261864230360280725e-01
nan	1.207944120238604757e+00	1.432299876425529028e+00	3.598687156700701162e-01
nan	6.912706691525840608e-01	-1.851728668274603695e-01	-1.636172113356412883e+00
nan	7.155589324681319585e-01	3.817651861261066315e-02	-1.166399693626647416e-01
nan	1.209080114404678774e+00	1.951203114266868877e+00	-6.815055240701141104e-01
nan	1.639456614568371773e+00	1.169857740691589765e+00	-2.415815281420060412e+00
nan	1.408977198118616325e+00	8.872477985985224302e-01	-9.811045380550926787e-01
nan	1.552204778285023012e+00	-1.729361403074971548e+00	9.270326977657601386e-01
nan	1.259758250859852380e+00	2.115096120907659361e-01	7.216408749374403353e-03
nan	2.995340414678516749e-01	1.108328822639893518e+00	-2.621475832838710551e-01
nan	1.773608409598788738e+00	1.206173306983098215e+00	6.674649129537890691e-02
nan	4.391603407177964713e-01	-5.060609638541242461e-01	-3.197268231809577976e-01
nan	1.102726818936696773e+00	2.595417470934325843e-01	-2.103862517466377202e+00
nan	5.826961219543070891e-01	2.046791400727508148e-01	1.450918925495790379e+00
nan	6.833553066881795646e-01	5.739520904078621033e-01	2.104960299724093709e+00
nan	-3.865386526275571555e-02	-2.180259906864953301e+00	1.317640171440293217e+00
nan	-1.570621484180699357e+00	1.141073764871832985e+00	3.808678792398473290e-02
nan	2.752660687964879616e-01	5.948235940131757493e-01	1.094500928647019755e+00
nan	6.196529270108028786e-01	1.574143076839434885e-02	1.683489522501264268e+00
nan	6.080723965736702930e-01	5.937353290813129902e-01	5.708916324860549008e-01
nan	-9.488538384355860167e-02	2.890122149191590495e+00	1.989908869922265788e+00
nan	5.278738635406404756e-01	9.724379056883863948e-01	2.293545707263379363e+00
nan	-8.724932611103475288e-02	6.427738780620712022e-01	-3.778229732048906664e-01
nan	-3.228564226080324340e-02	2.416422479555807024e-01	2.860662602975138302e+00
nan	-1.335076311426183437e+00	9.937934845415000162e-02	1.237286473942951215e+00
nan	-1.248710775555058383e+00	2.484931521042387237e-01	1.905780367114800589e+00
nan	-1.029957312495575206e+00	-1.030595255571108149e-01	3.043173791833662101e-01
nan	-8.768116777030419140e-01	-1.048043297489669734e-01	1.188549451727357598e+00
nan	-7.690559828049112756e-01	-3.100710745019099157e+00	1.014093862617126973e+00
nan	-1.750998966769516496e+00	-1.105102794597435212e+00	-1.051572589212471653e-01
nan	-8.106722159104524650e-01	-7.841622521321189865e-01	2.499788903756689495e-01
nan	-3.149709168102210466e+00	-2.188310708560051054e+00	-1.457564119052282003e-01
nan	-1.166036379290640967e+00	-2.993198565527642963e+00	-1.068766324705263004e+00
nan	-1.547842544915571494e+00	-1.531917359482142693e+00	-7.408717667783838445e-01
nan	-5.609268794569239880e-01	-1.597729513663965317e+00	-2.517454185657833854e+00
nan	-3.452134128506899047e-01	-1.370927641346932901e+00	-2.906705835672185323e-01
nan	-6.221842537716709698e-01	3.466595174461291062e-01	-1.373730573311783831e-01
nan	-3.840449210544323311e-01	-1.376169650681000389e+00	3.657053975649369182e-01
nan	-1.975660011120035975e+00	-8.029615004431807090e-01	-1.374710654933945619e+00
nan	-1.454037837521782617e+00	-2.413589548346192881e+00	7.371122733121853177e-01
nan	-1.042125076393455529e+00	-1.530116748935415050e-01	3.826199140199745274e-01
nan	-1.344791691154610724e+00	-8.784077321766819990e-01	-2.390378490699407998e-01
nan	-1.224341632149032799e+00	-8.898866190477907612e-01	3.883115657256739905e-01
nan	2.269846355890740019e-01	-1.169920588483304602e+00	1.097210446733096312e+00
nan	-1.178946333974987493e+00	-5.827184775386977655e-01	-3.172732867221568220e-01
nan	2.417104897465627289e-02	-6.745593209669092927e-02	-5.376461264824978770e-01
nan	2.408324120796894174e-01	-5.934808014649798485e-02	7.984331421148945784e-01
nan	7.335132208704562284e-01	-8.861262011058267385e-01	-9.645175885803713989e-01
nan	-1.802711368367552747e-01	2.324660286824093425e-01	-1.007153135893661622e+00
nan	1.894570514928014052e-02	-1.254759695473894321e-01	-5.443112961682212703e-01
nan	-5.094649651511691246e-01	-1.615252985749716208e+00	-2.418898017878821916e-01
nan	1.870338008240658434e+00	-3.221042312728426005e-01	1.747423927073658012e-01
nan	-1.932952719434637978e-01	7.692480929592480088e-01	-1.586030930243099712e-01
nan	-5.947554436613174955e-01	-1.106737071043147669e+00	-2.138527775488918703e-01
nan	6.818016865398677240e-01	8.041904174891389978e-02	-6.357350862512576306e-01
nan	8.037258928457264862e-01	2.124036935461914855e-02	-3.676913647148257192e-01
nan	3.011960070116032617e-01	4.403092477692996942e-01	-1.758132796599554570e+00
nan	6.982442104315235154e-01	1.387419882694525430e+00	-9.661507207098543049e-01
nan	2.711017458205144948e-02	1.655859445749556569e+00	9.256035801226182580e-02
nan	-9.234571516165622773e-01	5.820810995509575481e-01	-8.193389958833952047e-01
nan	-3.341547884625853948e-01	2.092233653207966060e-01	2.538472935275782660e+00
nan	-2.146142847823788724e+00	1.563318182684040880e-01	3.425362928155885611e-01
nan	-2.031140739207326185e+00	2.375834254934283685e-02	-7.640510279383971870e-01
nan	3.699182722796631184e-01	1.374430967180366725e+00	-1.964802985051810613e-01
nan	1.474982108520769941e+00	-1.222495899812909848e+00	-1.262169404737714551e+00
nan	2.795637562792375741e-01	-2.351437898763896750e-01	4.643238188693733504e-01
