nan	3.932712809049131453e-01	-2.058133901286461342e-01	1.185007063530642002e+00
nan	-1.889916057710657460e-01	2.301845973569338899e-01	4.558873626229431042e-01
nan	1.903208077534771281e+00	1.686943947593840143e+00	1.213904635758874750e+00
nan	9.587632877803533571e-01	1.158046982825852611e+00	3.153383457776553378e+00
nan	9.366253672759801141e-01	1.890628297194104634e-01	2.452769432135588179e+00
nan	5.642079050367216908e-01	1.130863693340968146e+00	-3.505405217347721258e-01
nan	-1.428747223892577356e+00	3.787634556153217646e-01	4.412289344552256520e-01
nan	5.751809695988041593e-01	-9.524943177927294724e-02	-9.641272572148205100e-01
nan	-3.546211220826547827e-02	7.832044363928855057e-01	-1.995003495077007916e-02
nan	1.191865188864804637e+00	-2.181134148727769118e-01	2.507562155961766126e-01
nan	-3.216269113685152337e-01	1.129737097824622616e+00	-2.031716539001690691e+00
nan	1.097778171916435896e+00	5.931070153678271728e-01	3.267005984436250898e-01
nan	8.100899316654546212e-01	-4.010547972000352290e-01	1.856744248145172638e-01
nan	3.746027001756361829e-01	-2.258992851068446939e+00	-5.864661818692756823e-01
nan	-1.567260545968418017e-01	2.210723924418812603e-01	-1.936097655380225380e+00
nan	2.111055739592651914e+00	4.397280951366818180e-01	-2.888776812637684488e-01
nan	1.204310083591819902e+00	1.673689124778580339e+00	4.625092649987727622e-01
nan	2.408992914214529879e+00	1.568219866587184264e+00	1.661467832413867862e+00
nan	1.887942860574427506e+00	1.363455674744773249e+00	9.233944530303078713e-01
nan	6.795703735083431507e-01	1.500452092826984440e+00	1.748335102753288517e+00
nan	1.619317078044181013e+00	-4.921085255392056990e-01	7.724850945424893700e-01
nan	-1.378274166962128788e+00	1.896641736343195106e+00	-1.085506078301240684e+00
nan	1.382365859533241537e+00	2.390505828013992140e+00	2.273623739163379120e+00
nan	2.893676340517161272e+00	2.411306409825664243e+00	3.681003354355109281e+00
nan	1.002421038468663372e+00	4.146699570632168541e-01	1.573871521474254687e+00
nan	1.925013183371332870e+00	1.050655177306939025e+00	6.512928040289778231e-01
nan	-6.269744672099821781e-01	5.674478408618555125e-02	-7.387003936824224626e-01
nan	-5.336749713743198231e-02	-1.881860653877794332e-01	2.903692763112050157e-01
nan	3.819690655225863596e-01	-8.569993933896988825e-01	1.696467257053084099e+00
nan	-6.466921259935385358e-01	-8.935803338668277807e-01	8.818322115759458235e-01
nan	2.028529055217024979e+00	2.104275736727074242e-01	3.698870871360031010e-01
nan	1.073263554308599321e+00	3.329287992174661537e-01	2.185549784863372924e+00
nan	2.738100259984709517e+00	9.975405039300953014e-01	4.928256819779599507e-01
nan	1.606104213805321645e+00	1.065589292525271237e+00	6.008549890127020676e-01
nan	-1.617089063272181271e-01	1.614703507619102307e+00	-1.700347419857496822e+00
nan	-1.351558655712320256e+00	1.317505497952449645e+00	-1.945227267926216697e-01
nan	1.305069555645551160e+00	1.592123763674997194e+00	3.452133878389841426e-01
nan	1.784343317821774910e+00	4.950612161469855055e-01	1.598411766373552201e+00
nan	5.678972734864546901e-01	-4.275523922086591488e-01	8.241662263345610473e-01
nan	-9.764946486722161367e-01	-5.282538881346868775e-01	1.604208338930591671e-01
nan	-2.190621489131333810e+00	-1.417783204013400633e+00	9.841507497176644748e-01
nan	-2.932462511598200594e-01	-3.716659034216412305e+00	8.587248622074965532e-01
nan	-2.060600905255600690e+00	-3.950238563958885507e-01	-1.823932038316662396e+00
nan	-1.718428871466887164e-01	1.489112319354665592e+00	-1.049753217184236087e-01
nan	-5.875564446292552701e-02	5.176446461427233192e-01	-3.354108693337876090e-02
nan	9.875457080352951778e-01	-8.045308154575770976e-01	-1.834164704160554105e-02
nan	-2.869639813215278945e-01	-7.128422100471477618e-01	2.065759234573839309e-01
nan	1.854098685680449776e-01	9.487672737039121174e-02	1.255172624241518431e+00
nan	4.687024529535299133e-01	-9.517199512220761992e-01	-2.192765996528230232e+00
nan	-8.446332035398216309e-01	3.595908763614047987e-01	-2.812457993092842834e+00
nan	-6.382921587417410558e-01	9.670942190354150370e-01	-1.677610763696806284e+00
nan	1.848936134878426341e+00	-1.733520908276379391e+00	-6.535506013289964500e-01
nan	1.306831325919213693e+00	1.303834108371724421e+00	1.903690388151468849e-02
nan	7.957111144646807910e-01	3.608831447951221238e-01	1.051275494759332130e+00
nan	2.223485263739690243e+00	-8.061624720736155769e-01	-7.567111530597794289e-01
nan	1.123184383127472152e+00	1.007693134547400060e+00	3.159228673369277041e-01
nan	9.160127448940248440e-01	1.815474416623171550e+00	-1.706993953151540344e+00
nan	9.100095942040781205e-01	1.026376948112994292e+00	-4.680029054845977754e-01
nan	1.635190120443785755e+00	-2.575311559313782084e-01	8.019056346554590542e-01
